PLAY_#,ODK,DN,DIST,HASH,YARD_LN,PLAY_TYPE,RESULT,OFF_FORM,OFF_PLAY,PLAY_DIR,DEF_FRONT,COVERAGE,BLITZ,QTR,GN/LS,GAME,YARDS,UNIT,SERIES,OFF_STR,GAP,DEF_STR,KICK_YARDS,RET_YARDS,PENALTY,2_MIN,TEAM,OPP_TEAM,PASS_ZONE,PERSONNEL,MOTION,MOTION_DIR,PASSER_JERSEY,PASSER_NAME,RECEIVER_JERSEY,RECEIVER_NAME,TACKLER1_JERSEY,TACKLER1_NAME,TACKLER2_JERSEY,TACKLER2_NAME,RUSHER_JERSEY,RUSHER_NAME,KEY_PLAYER_JERSEY,KEY_PLAYER_NAME,BACKFIELD,EFF,RETURNER_JERSEY,RETURNER_NAME,KICKER_JERSEY,KICKER_NAME,RECOVERED_BY_JERSEY,RECOVERED_BY_NAME,INTERCEPTED_BY_JERSEY,INTERCEPTED_BY_NAME,OPP_RUSHER,OPP_PASSER,OPP_RECEIVER,OPP_TACKLER1,OPP_TACKLER2,OPP_RETURNER,OPP_KICKER,OPP_RECOVERED_BY,OPP_INTERCEPTED_BY,PROTECTION,TAG,NOTE,COMMENT,STR_CALL,WK_CALL,DRILL,STUNT,BALL_CARRIER,STR_ROUTES,WK_ROUTES,TE/SE,ST/WK,OPTION,SCORE,16,FIELD_/_BOUNDARY,Y/N,DUG_BACKFIELD,DUG_FORMATION,TOO/AWAY,NEAR/FAR,RUN/PASS,FORMATION_STRENGTH,FSL,SHIFT,RUN_STRENGTH,PASS_ROUTE,PASS_CHART,PASS_RESULT,SCRAMBLE,TRICK,TITLE,ROUTE,PEN_YARDS,POSITIVE,CRITICISM,OFFENSIVE_FORMATIONS
101.0,K,4.0,10.0,R,15.0,FG,No Good,,,,,,,3.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,D,1.0,10.0,M,-20.0,Run,Rush,OREGON GREEN,,R,,,,3.0,-1.0,Euclid,-1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,D,2.0,11.0,R,-19.0,Pass,Incomplete,,,L,,,,3.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,D,3.0,11.0,M,-19.0,Pass,Complete,FLA. BLUE,,R,,,,3.0,10.0,Euclid,10.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,K,4.0,1.0,R,-29.0,Punt Rec,Downed,,,,,,,3.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0,O,1.0,10.0,M,-27.0,Pass,Incomplete,Wyoming brown,,L,,,,3.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,O,2.0,10.0,M,-27.0,Run,Rush,Wyoming brown,,R,,,,3.0,6.0,Euclid,6.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0,S,,,,,,,,,,,,,3.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,O,3.0,4.0,M,-33.0,Run,Rush,Wyoming brown,,R,,,,4.0,19.0,Euclid,19.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0,O,1.0,10.0,R,48.0,,Timeout,,,,,,,4.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,O,2.0,10.0,R,48.0,Run,Rush,FLA. BLUE,,L,,,,4.0,-2.0,Euclid,-2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,O,3.0,12.0,R,50.0,Run,Rush,Wyoming brown,,L,,,,4.0,-4.0,Euclid,-4.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0,K,4.0,16.0,L,-46.0,Punt,Return,DBL Slot,,,,,,4.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0,D,1.0,10.0,R,-26.0,Run,Rush,WISCONSIN RED,,L,,,,4.0,10.0,Euclid,10.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0,D,1.0,10.0,M,-36.0,Run,Rush,,,R,,,,4.0,8.0,Euclid,8.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0,D,2.0,2.0,R,-44.0,Run,Rush,,,R,,,,4.0,2.0,Euclid,2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.0,D,1.0,10.0,R,-46.0,Run,Penalty,WISCONSIN RED,,L,,,,4.0,-6.0,Euclid,-6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0,D,1.0,16.0,L,-40.0,Run,Rush,OREGON GREEN,,R,,,,4.0,7.0,Euclid,7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.0,D,2.0,9.0,L,-47.0,Run,Penalty,,,R,,,,4.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0,D,2.0,9.0,M,-47.0,Run,Rush,FLA. BLUE,,R,,,,4.0,1.0,Euclid,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0,D,3.0,8.0,L,-48.0,,Timeout,TEXAS BROWN,,,,,,4.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.0,D,3.0,8.0,L,-48.0,Pass,Complete,FLA. BLUE,,L,,,,4.0,41.0,Euclid,41.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0,D,1.0,10.0,L,11.0,Run,"Rush, TD",,,R,,,,4.0,11.0,Euclid,11.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0,K,,,M,3.0,Extra Pt. Block,Good,,,,,,,4.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.0,K,,,R,-40.0,KO Rec,Return,,,,,,,4.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0,O,1.0,10.0,L,-10.0,Pass,Complete,FLA. BLUE,,R,,,,4.0,27.0,Euclid,27.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.0,O,1.0,10.0,M,-37.0,Pass,Incomplete,FLA. BLUE,,R,,,,4.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.0,O,2.0,10.0,M,-37.0,Pass,Incomplete,IOWA BLACK,,L,,,,4.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.0,O,3.0,10.0,L,-37.0,Pass,Scramble,IOWA BLACK,,R,,,,4.0,8.0,Euclid,8.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0,O,4.0,2.0,R,-45.0,Pass,Scramble,FLA. BLUE,,R,,,,4.0,3.0,Euclid,3.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.0,O,1.0,10.0,R,-48.0,Run,Rush,FLA. BLUE,,R,,,,4.0,4.0,Euclid,4.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.0,O,2.0,6.0,R,48.0,Pass,Complete,IOWA BLACK,,R,,,,4.0,-2.0,Euclid,-2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0,O,3.0,8.0,R,50.0,Pass,Incomplete,FLA. BLUE,,L,,,,4.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0,O,4.0,8.0,R,50.0,Pass,Scramble,IOWA BLACK,,R,,,,4.0,28.0,Euclid,28.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0,O,1.0,10.0,R,22.0,Pass,Incomplete,IOWA BLACK,,R,,,,4.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0,O,2.0,10.0,R,22.0,Pass,Incomplete,FLA. BLUE,,L,,,,4.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0,O,3.0,10.0,R,22.0,Pass,Complete,FLA. BLUE,,R,,,,4.0,-1.0,Euclid,-1.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0,O,4.0,11.0,R,23.0,Run,Rush,FLA. BLUE,,L,,,,4.0,10.0,Euclid,10.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0,D,1.0,10.0,R,-13.0,Run,Rush,,,L,,,,4.0,6.0,Euclid,6.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0,D,2.0,4.0,M,-19.0,Run,Rush,,,R,,,,4.0,1.0,Euclid,1.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0,D,3.0,3.0,R,-20.0,Run,Rush,,,R,,,,4.0,-3.0,Euclid,-3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0,D,4.0,6.0,R,-17.0,Run,Rush,,,R,,,,4.0,40.0,Euclid,40.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.0,D,1.0,10.0,R,43.0,Run,Rush,,,L,,,,4.0,17.0,Euclid,17.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0,D,1.0,10.0,L,26.0,Run,Rush,,,R,,,,4.0,7.0,Euclid,7.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0,D,2.0,3.0,R,19.0,Run,Penalty,,,R,,,,4.0,-5.0,Euclid,-5.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0,D,2.0,8.0,R,24.0,Run,Rush,,,R,,,,4.0,2.0,Euclid,2.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0,S,,,,,,,,,,,,,4.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,K,,,L,-40.0,KO Rec,Return,TEXAS BROWN,,,,,,1.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,O,1.0,10.0,R,-46.0,Pass,Sack,,,R,,,,1.0,14.0,Euclid,14.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,D,1.0,10.0,L,40.0,Run,Rush,,,R,,,,1.0,4.0,Euclid,4.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,D,2.0,6.0,L,36.0,Run,Rush,Twins Split,,R,,,,1.0,3.0,Euclid,3.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,D,3.0,3.0,M,33.0,Pass,"Complete, TD",WISCONSIN RED,,R,,,,1.0,33.0,Euclid,33.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,K,,,M,3.0,Extra Pt. Block,Good,,,,,,,1.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,K,1.0,10.0,L,-40.0,KO Rec,Return,,,,,,,1.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,O,1.0,10.0,M,-27.0,Run,Rush,WISCONSIN RED,,R,,,,1.0,11.0,Euclid,11.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,O,1.0,10.0,M,-38.0,Run,Rush,WISCONSIN RED,,L,,,,1.0,5.0,Euclid,5.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,O,2.0,5.0,L,-43.0,Run,Rush,WISCONSIN RED,,R,,,,1.0,2.0,Euclid,2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,O,3.0,3.0,M,-45.0,Run,Rush,WISCONSIN RED,,R,,,,1.0,-2.0,Euclid,-2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,O,4.0,5.0,R,-43.0,Pass,Complete,WISCONSIN RED,,R,,,,1.0,16.0,Euclid,16.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,O,1.0,10.0,R,41.0,Run,Rush,WISCONSIN RED,,L,,,,1.0,3.0,Euclid,3.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,O,2.0,7.0,R,38.0,Run,Rush,WISCONSIN RED,,R,,,,1.0,1.0,Euclid,1.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,S,,,,,,,IOWA BLACK,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,O,3.0,6.0,R,37.0,Pass,Incomplete,WISCONSIN RED,,R,,,,1.0,0.0,Euclid,0.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,O,4.0,6.0,R,37.0,Pass,Complete,,,R,,,,1.0,23.0,Euclid,23.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,O,1.0,10.0,R,14.0,Run,Rush,,,L,,,,1.0,6.0,Euclid,6.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,O,2.0,4.0,M,8.0,Run,Rush,WISCONSIN RED,,L,,,,1.0,4.0,Euclid,4.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,O,3.0,8.0,L,4.0,Run,Rush,IOWA BLACK,,R,,,,1.0,3.0,Euclid,3.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,O,4.0,5.0,L,1.0,Run,Penalty,IOWA BLACK,,R,,,,1.0,4.0,Euclid,4.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,D,1.0,10.0,M,-5.0,Pass,Incomplete,,,R,,,,1.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,D,2.0,10.0,R,-5.0,Run,Rush,,,R,,,,1.0,10.0,Euclid,10.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,D,1.0,10.0,R,-15.0,Pass,Penalty,,,L,,,,1.0,10.0,Euclid,10.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,D,1.0,10.0,R,-25.0,Pass,Incomplete,,,R,,,,1.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,D,2.0,10.0,R,-25.0,Run,Rush,,,L,,,,1.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,D,3.0,10.0,L,-25.0,,Timeout,FLA. BLUE,,,,,,1.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,S,,,,,,,,,,,,,1.0,,Euclid,0.0,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,D,3.0,10.0,L,-25.0,Pass,Incomplete,FLA. BLUE,,R,,,,1.0,0.0,Euclid,0.0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,K,4.0,10.0,L,-25.0,Punt Rec,Fair Catch,DBL TE,,,,,,1.0,,Euclid,0.0,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,O,1.0,10.0,R,50.0,Run,Rush,WISCONSIN RED,,R,,,,1.0,2.0,Euclid,2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,O,2.0,8.0,R,48.0,Run,Rush,,,R,,,,1.0,2.0,Euclid,2.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
