clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 023.mp4,10577,,,DEFENSE,CB,Deep,0.207,False,False,0.033,Elite,,0.028,Elite
End Zone - Clip 023.mp4,10581,,,DEFENSE,LB,SAM (strong),0.138,True,False,0.067,Elite,,,Elite
End Zone - Clip 023.mp4,10583,,,DEFENSE,LB,SAM (strong),0.137,True,False,0.033,Elite,,,Elite
End Zone - Clip 023.mp4,10607,,,DEFENSE,LB,WILL (weak),0.141,True,False,0.067,Elite,,,Elite
End Zone - Clip 023.mp4,10661,,,DEFENSE,UNKNOWN,,0.188,True,False,0.033,Elite,,,Elite
End Zone - Clip 023.mp4,10663,,,DEFENSE,UNKNOWN,,0.161,True,False,0.067,Elite,,,Elite
End Zone - Clip 023.mp4,10670,,,DEFENSE,LB,MIKE (middle),0.149,True,False,0.033,Elite,,,Elite
End Zone - Clip 023.mp4,10679,,,DEFENSE,CB,Deep,0.239,False,False,0.033,Elite,,0.001,Elite
End Zone - Clip 025.mp4,11470,,,DEFENSE,LB,WILL (weak),0.047,True,False,0.033,Elite,,,Elite
End Zone - Clip 025.mp4,11790,,,DEFENSE,EDGE,DE (down),0.007,True,True,0.100,Elite,0.058,,Elite
End Zone - Clip 025.mp4,11808,,,DEFENSE,DL,3-tech,0.017,True,True,0.133,Elite,0.050,,Elite
End Zone - Clip 025.mp4,11823,,,DEFENSE,DL,0-tech (Nose),0.003,True,True,0.133,Elite,0.061,,Elite
End Zone - Clip 025.mp4,11840,,,DEFENSE,DL,5-tech,0.008,True,True,0.133,Elite,0.053,,Elite
End Zone - Clip 025.mp4,11864,,,DEFENSE,EDGE,OLB (up),0.043,True,False,0.067,Elite,0.035,,Elite
End Zone - Clip 025.mp4,11875,,,DEFENSE,LB,SAM (strong),0.111,True,False,0.067,Elite,,,Elite
End Zone - Clip 026.mp4,12065,,,DEFENSE,S,Deep half,0.267,True,False,0.033,Elite,,0.056,Elite
End Zone - Clip 026.mp4,12068,,,DEFENSE,S,Deep half,0.288,False,False,0.033,Elite,,0.024,Elite
End Zone - Clip 026.mp4,12189,,,DEFENSE,S,Deep half,0.262,False,False,0.067,Elite,,0.021,Elite
End Zone - Clip 026.mp4,12211,,,DEFENSE,S,Free Safety (centerfield),0.244,True,False,0.033,Elite,,0.010,Elite
End Zone - Clip 028.mp4,12833,,,DEFENSE,EDGE,OLB (up),0.048,False,False,0.334,Average,,,Average
End Zone - Clip 028.mp4,12874,,,DEFENSE,LB,WILL (weak),0.078,True,False,0.100,Elite,,,Elite
End Zone - Clip 028.mp4,12903,,,DEFENSE,SLOT,Nickel/Slot,0.101,False,False,0.100,Elite,,0.117,Elite
End Zone - Clip 028.mp4,12936,,,DEFENSE,S,Strong Safety,0.275,True,False,0.100,Elite,,0.002,Elite
End Zone - Clip 028.mp4,12940,,,DEFENSE,LB,SAM (strong),0.059,True,False,0.133,Elite,,,Elite
End Zone - Clip 028.mp4,12969,,,DEFENSE,SLOT,Nickel/Slot,0.074,False,False,0.133,Elite,,0.002,Elite
End Zone - Clip 028.mp4,12975,,,DEFENSE,LB,MIKE (middle),0.056,True,False,0.133,Elite,,,Elite
End Zone - Clip 028.mp4,12998,,,DEFENSE,LB,WILL (weak),0.108,True,False,0.033,Elite,,,Elite
End Zone - Clip 029.mp4,13308,,,DEFENSE,EDGE,DE (down),0.019,True,True,0.300,Average,,,Average
