clip_file,track_id,jersey_number,player_name,team_name,inferred_position,alignment,depth_from_los,in_box,on_line,first_step_sec,first_step_grade,penetration_depth,lateral_movement,defensive_grade
End Zone - Clip 124.mp4,44910,,,DEFENSE,S,Strong Safety,0.436,True,False,0.267,Above Average,,0.010,Above Average
End Zone - Clip 124.mp4,44928,,,DEFENSE,LB,WILL (weak),0.092,True,False,0.200,Elite,,,Elite
End Zone - Clip 124.mp4,44932,,,DEFENSE,SLOT,Nickel/Slot,0.104,False,False,0.200,Elite,,0.038,Elite
End Zone - Clip 126.mp4,45976,,,DEFENSE,EDGE,DE (down),0.007,False,True,0.367,Average,,,Average
End Zone - Clip 126.mp4,46024,,,DEFENSE,CB,Press,0.073,False,False,0.033,Elite,,0.113,Elite
End Zone - Clip 126.mp4,46034,,,DEFENSE,LB,WILL (weak),0.072,True,False,0.200,Elite,,,Elite
End Zone - Clip 126.mp4,46049,,,DEFENSE,UNKNOWN,,0.193,True,False,,,,,Average
End Zone - Clip 126.mp4,46068,,,DEFENSE,UNKNOWN,,0.153,True,False,0.167,Elite,,,Elite
End Zone - Clip 127.mp4,46207,,,DEFENSE,EDGE,DE (down),0.004,False,True,0.033,Elite,,,Elite
End Zone - Clip 127.mp4,46250,,,DEFENSE,EDGE,DE (down),0.025,False,True,,,,,Average
End Zone - Clip 127.mp4,46260,,,DEFENSE,CB,Deep,0.224,False,False,,,,0.008,Average
End Zone - Clip 127.mp4,46263,,,DEFENSE,EDGE,OLB (up),0.031,True,False,0.033,Elite,,,Elite
End Zone - Clip 127.mp4,46270,,,DEFENSE,LB,MIKE (middle),0.032,True,False,0.167,Elite,,,Elite
End Zone - Clip 127.mp4,46024,,,DEFENSE,EDGE,OLB (up),0.033,True,False,0.033,Elite,,,Elite
End Zone - Clip 127.mp4,46278,,,DEFENSE,LB,SAM (strong),0.064,True,False,0.033,Elite,,,Elite
End Zone - Clip 127.mp4,46282,,,DEFENSE,EDGE,DE (down),0.022,True,True,,,,,Average
End Zone - Clip 127.mp4,46308,,,DEFENSE,DL,1-tech,0.024,True,True,0.100,Elite,,,Elite
End Zone - Clip 128.mp4,47104,,,DEFENSE,DL,5-tech,0.069,True,False,0.067,Elite,,,Elite
End Zone - Clip 128.mp4,47127,,,DEFENSE,EDGE,DE (down),0.055,False,False,,,,,Average
End Zone - Clip 128.mp4,47151,,,DEFENSE,CB,Off (5-7 yards),0.135,False,False,,,,,Average
End Zone - Clip 128.mp4,47184,,,DEFENSE,EDGE,DE (down),0.047,True,False,0.934,Developmental,0.059,,Below Average
End Zone - Clip 128.mp4,47227,,,DEFENSE,EDGE,DE (down),0.054,False,False,,,,,Average
End Zone - Clip 128.mp4,47240,,,DEFENSE,EDGE,DE (down),0.079,False,False,,,,,Average
End Zone - Clip 129.mp4,47289,,,DEFENSE,DL,3-tech,0.034,True,False,0.133,Elite,,,Elite
End Zone - Clip 129.mp4,47417,,,DEFENSE,DL,5-tech,0.039,True,False,0.067,Elite,,,Elite
End Zone - Clip 129.mp4,47356,,,DEFENSE,DL,0-tech (Nose),0.032,True,False,0.200,Above Average,0.034,,Above Average
End Zone - Clip 129.mp4,47429,,,DEFENSE,DL,3-tech,0.037,True,False,0.133,Elite,,,Elite
End Zone - Clip 129.mp4,47437,,,DEFENSE,DL,0-tech (Nose),0.020,True,True,0.234,Above Average,0.041,,Above Average
End Zone - Clip 129.mp4,47444,,,DEFENSE,DL,1-tech,0.033,True,False,,,,,Average
End Zone - Clip 129.mp4,47452,,,DEFENSE,EDGE,DE (down),0.012,False,True,0.067,Elite,,,Elite
End Zone - Clip 129.mp4,47464,,,DEFENSE,DL,0-tech (Nose),0.022,True,True,0.133,Elite,,,Elite
End Zone - Clip 129.mp4,47472,,,DEFENSE,EDGE,DE (down),0.053,False,False,0.133,Elite,,,Elite
End Zone - Clip 129.mp4,47480,,,DEFENSE,DL,5-tech,0.019,True,True,0.133,Elite,,,Elite
End Zone - Clip 129.mp4,47497,,,DEFENSE,EDGE,DE (down),0.048,False,False,,,,,Average
End Zone - Clip 130.mp4,47717,,,DEFENSE,DL,0-tech (Nose),0.052,True,False,0.200,Above Average,,,Above Average
End Zone - Clip 130.mp4,47719,,,DEFENSE,DL,0-tech (Nose),0.061,True,False,0.367,Average,0.069,,Average
End Zone - Clip 130.mp4,47727,,,DEFENSE,DL,3-tech,0.062,True,False,,,,,Average
End Zone - Clip 130.mp4,47736,,,DEFENSE,EDGE,DE (down),0.075,False,False,0.400,Below Average,0.045,,Below Average
End Zone - Clip 130.mp4,47792,,,DEFENSE,EDGE,DE (down),0.085,False,False,,,,,Average
End Zone - Clip 130.mp4,47793,,,DEFENSE,DL,5-tech,0.047,True,False,0.167,Elite,0.063,,Elite
End Zone - Clip 130.mp4,47795,,,DEFENSE,EDGE,DE (down),0.100,False,False,0.200,Above Average,,,Above Average
End Zone - Clip 130.mp4,47794,,,DEFENSE,EDGE,DE (down),0.091,False,False,,,,,Average
End Zone - Clip 130.mp4,47797,,,DEFENSE,DL,0-tech (Nose),0.053,True,False,0.234,Above Average,0.069,,Above Average
End Zone - Clip 130.mp4,47803,,,DEFENSE,DL,5-tech,0.066,True,False,,,,,Average
End Zone - Clip 131.mp4,48183,,,DEFENSE,LB,WILL (weak),0.057,True,False,0.701,Developmental,,,Below Average
End Zone - Clip 131.mp4,48234,,,DEFENSE,LB,SAM (strong),0.058,True,False,,,,,Average
End Zone - Clip 131.mp4,48238,,,DEFENSE,EDGE,DE (down),0.013,False,True,,,,,Average
End Zone - Clip 131.mp4,48240,,,DEFENSE,EDGE,OLB (up),0.048,True,False,0.200,Above Average,,,Above Average
End Zone - Clip 131.mp4,48242,,,DEFENSE,LB,WILL (weak),0.051,True,False,0.100,Elite,,,Elite
End Zone - Clip 131.mp4,48247,,,DEFENSE,LB,MIKE (middle),0.072,True,False,0.133,Elite,,,Elite
End Zone - Clip 131.mp4,48260,,,DEFENSE,LB,SAM (strong),0.039,True,False,0.234,Elite,,,Elite
End Zone - Clip 131.mp4,48271,,,DEFENSE,LB,WILL (weak),0.044,True,False,0.133,Elite,,,Elite
End Zone - Clip 131.mp4,48276,,,DEFENSE,LB,WILL (weak),0.051,True,False,0.067,Elite,,,Elite
End Zone - Clip 131.mp4,48284,,,DEFENSE,EDGE,DE (down),0.018,False,True,0.968,Developmental,0.012,,Below Average
End Zone - Clip 131.mp4,48294,,,DEFENSE,EDGE,DE (down),0.019,False,True,,,,,Average
End Zone - Clip 131.mp4,48296,,,DEFENSE,LB,SAM (strong),0.060,True,False,,,,,Average
End Zone - Clip 131.mp4,48297,,,DEFENSE,EDGE,DE (down),0.022,True,True,,,,,Average
End Zone - Clip 132.mp4,48696,,,DEFENSE,LB,MIKE (middle),0.061,True,False,0.200,Elite,,,Elite
End Zone - Clip 132.mp4,48763,,,DEFENSE,UNKNOWN,,0.175,True,False,0.300,Above Average,,,Above Average
End Zone - Clip 132.mp4,48776,,,DEFENSE,LB,WILL (weak),0.052,True,False,0.300,Above Average,,,Above Average
End Zone - Clip 132.mp4,48785,,,DEFENSE,LB,MIKE (middle),0.046,True,False,,,,,Average
End Zone - Clip 132.mp4,48803,,,DEFENSE,CB,Press,0.067,False,False,0.067,Elite,,0.023,Elite
End Zone - Clip 132.mp4,48805,,,DEFENSE,CB,Off (5-7 yards),0.097,False,False,0.267,Above Average,,0.015,Above Average
End Zone - Clip 132.mp4,48809,,,DEFENSE,LB,SAM (strong),0.071,True,False,0.400,Average,,,Average
End Zone - Clip 132.mp4,48813,,,DEFENSE,LB,SAM (strong),0.079,True,False,0.300,Above Average,,,Above Average
End Zone - Clip 133.mp4,48898,,,DEFENSE,LB,SAM (strong),0.061,True,False,0.067,Elite,,,Elite
End Zone - Clip 133.mp4,48912,,,DEFENSE,LB,MIKE (middle),0.092,True,False,,,,,Average
End Zone - Clip 133.mp4,48915,,,DEFENSE,LB,WILL (weak),0.056,True,False,,,,,Average
End Zone - Clip 133.mp4,48917,,,DEFENSE,LB,WILL (weak),0.124,True,False,0.400,Average,,,Average
End Zone - Clip 133.mp4,48926,,,DEFENSE,LB,MIKE (middle),0.057,True,False,,,,,Average
End Zone - Clip 133.mp4,48935,,,DEFENSE,LB,SAM (strong),0.068,True,False,1.001,Developmental,,,Below Average
End Zone - Clip 133.mp4,48941,,,DEFENSE,LB,MIKE (middle),0.052,True,False,,,,,Average
End Zone - Clip 133.mp4,48961,,,DEFENSE,SLOT,Nickel/Slot,0.073,False,False,,,,,Average
