clip_file,track_id,jersey_number,player_name,roster_position,team,team_name,jersey_color,inferred_position,recognition_latency_sec,recognition_latency_grade,first_step_sec,first_step_grade,post_snap_distance,initial_velocity,sdi_score,sdi_grade
ricky_powers_michigan.mp4,2337,,,,michigan,MICHIGAN,,,,,,,0.031,,5006.0,Average
ricky_powers_michigan.mp4,2338,,,,michigan,MICHIGAN,,,,,,,0.039,,5007.0,Average
ricky_powers_michigan.mp4,2341,,,,michigan,MICHIGAN,,,,,,,0.682,,5136.0,Average
ricky_powers_michigan.mp4,2342,,,,michigan,MICHIGAN,,,,,,,1.072,,5214.0,Average
ricky_powers_michigan.mp4,2343,,,,michigan,MICHIGAN,,,,,,,0.039,,5007.0,Average
ricky_powers_michigan.mp4,2345,,,,michigan,MICHIGAN,,,,,,,0.023,,5004.0,Average
ricky_powers_michigan.mp4,2350,,,,michigan,MICHIGAN,,,,,,,0.273,,5054.0,Average
ricky_powers_michigan.mp4,2354,,,,michigan,MICHIGAN,,,,,,,0.113,,5022.0,Average
ricky_powers_michigan.mp4,2353,,,,michigan,MICHIGAN,,,,,,,0.415,,5083.0,Average
ricky_powers_michigan.mp4,2366,,,,michigan,MICHIGAN,,,,,,,0.511,,5102.0,Average
ricky_powers_michigan.mp4,2372,,,,michigan,MICHIGAN,,,,,,,0.267,,5053.0,Average
ricky_powers_michigan.mp4,2371,,,,michigan,MICHIGAN,,,,,,,0.130,,5026.0,Average
ricky_powers_michigan.mp4,2375,,,,michigan,MICHIGAN,,,,,,,0.078,,5015.0,Average
ricky_powers_michigan.mp4,2376,,,,michigan,MICHIGAN,,,,,,,1.626,,5325.0,Average
ricky_powers_michigan.mp4,2378,,,,michigan,MICHIGAN,,,,,,,0.066,,5013.0,Average
ricky_powers_michigan.mp4,2379,,,,michigan,MICHIGAN,,,,,,,0.585,,5116.0,Average
ricky_powers_michigan.mp4,2380,,,,michigan,MICHIGAN,,,,,,,0.056,,5011.0,Average
ricky_powers_michigan.mp4,2382,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2383,,,,michigan,MICHIGAN,,,,,,,0.385,,5077.0,Average
ricky_powers_michigan.mp4,2384,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2388,,,,michigan,MICHIGAN,,,,,,,1.316,,5263.0,Average
ricky_powers_michigan.mp4,2389,,,,michigan,MICHIGAN,,,,,,,0.408,,5081.0,Average
ricky_powers_michigan.mp4,2390,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2394,,,,michigan,MICHIGAN,,,,,,,0.054,,5010.0,Average
ricky_powers_michigan.mp4,2406,,,,michigan,MICHIGAN,,,,,,,0.092,,5018.0,Average
ricky_powers_michigan.mp4,2408,,,,michigan,MICHIGAN,,,,,,,0.010,,5002.0,Average
ricky_powers_michigan.mp4,2409,,,,michigan,MICHIGAN,,,,,,,0.091,,5018.0,Average
ricky_powers_michigan.mp4,2413,,,,michigan,MICHIGAN,,,,,,,0.269,,5053.0,Average
ricky_powers_michigan.mp4,2418,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2419,,,,michigan,MICHIGAN,,,,,,,0.077,,5015.0,Average
ricky_powers_michigan.mp4,2425,,,,michigan,MICHIGAN,,,,,,,0.002,,5000.0,Average
ricky_powers_michigan.mp4,2426,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2430,,,,michigan,MICHIGAN,,,,,,,0.096,,5019.0,Average
ricky_powers_michigan.mp4,2432,,,,michigan,MICHIGAN,,,,,,,0.132,,5026.0,Average
ricky_powers_michigan.mp4,2433,,,,michigan,MICHIGAN,,,,,,,0.076,,5015.0,Average
ricky_powers_michigan.mp4,2436,,,,michigan,MICHIGAN,,,,,,,0.491,,5098.0,Average
ricky_powers_michigan.mp4,2439,,,,michigan,MICHIGAN,,,,,,,0.104,,5020.0,Average
ricky_powers_michigan.mp4,2437,,,,michigan,MICHIGAN,,,,,,,0.020,,5004.0,Average
ricky_powers_michigan.mp4,2444,,,,michigan,MICHIGAN,,,,,,,0.120,,5023.0,Average
ricky_powers_michigan.mp4,2443,,,,michigan,MICHIGAN,,,,,,,0.043,,5008.0,Average
ricky_powers_michigan.mp4,2447,,,,michigan,MICHIGAN,,,,,,,0.066,,5013.0,Average
ricky_powers_michigan.mp4,2460,,,,michigan,MICHIGAN,,,,,,,0.008,,5001.0,Average
ricky_powers_michigan.mp4,2473,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2475,,,,michigan,MICHIGAN,,,,,,,0.448,,5089.0,Average
ricky_powers_michigan.mp4,2474,,,,michigan,MICHIGAN,,,,,,,0.568,,5113.0,Average
ricky_powers_michigan.mp4,2478,,,,michigan,MICHIGAN,,,,,,,0.189,,5037.0,Average
ricky_powers_michigan.mp4,2479,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2483,,,,michigan,MICHIGAN,,,,,,,0.029,,5005.0,Average
ricky_powers_michigan.mp4,2489,,,,michigan,MICHIGAN,,,,,,,0.045,,5009.0,Average
ricky_powers_michigan.mp4,2490,,,,michigan,MICHIGAN,,,,,,,0.055,,5010.0,Average
ricky_powers_michigan.mp4,2491,,,,michigan,MICHIGAN,,,,,,,0.197,,5039.0,Average
ricky_powers_michigan.mp4,2495,,,,michigan,MICHIGAN,,,,,,,0.697,,5139.0,Average
ricky_powers_michigan.mp4,2496,,,,michigan,MICHIGAN,,,,,,,0.077,,5015.0,Average
ricky_powers_michigan.mp4,2497,,,,michigan,MICHIGAN,,,,,,,0.109,,5021.0,Average
ricky_powers_michigan.mp4,2499,,,,michigan,MICHIGAN,,,,,,,0.052,,5010.0,Average
ricky_powers_michigan.mp4,2503,,,,michigan,MICHIGAN,,,,,,,0.444,,5088.0,Average
ricky_powers_michigan.mp4,2507,,,,michigan,MICHIGAN,,,,,,,0.024,,5004.0,Average
ricky_powers_michigan.mp4,2509,,,,michigan,MICHIGAN,,,,,,,0.153,,5030.0,Average
ricky_powers_michigan.mp4,2514,,,,michigan,MICHIGAN,,,,,,,0.276,,5055.0,Average
ricky_powers_michigan.mp4,2517,,,,michigan,MICHIGAN,,,,,,,0.031,,5006.0,Average
ricky_powers_michigan.mp4,2527,,,,michigan,MICHIGAN,,,,,,,0.385,,5077.0,Average
ricky_powers_michigan.mp4,2529,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2533,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2536,,,,michigan,MICHIGAN,,,,,,,0.280,,5055.0,Average
ricky_powers_michigan.mp4,2547,,,,michigan,MICHIGAN,,,,,,,0.035,,5007.0,Average
ricky_powers_michigan.mp4,2552,,,,michigan,MICHIGAN,,,,,,,0.357,,5071.0,Average
ricky_powers_michigan.mp4,2555,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,2561,,,,michigan,MICHIGAN,,,,,,,0.245,,5048.0,Average
ricky_powers_michigan.mp4,2560,,,,michigan,MICHIGAN,,,,,,,0.184,,5036.0,Average
ricky_powers_michigan.mp4,2565,,,,michigan,MICHIGAN,,,,,,,0.049,,5009.0,Average
ricky_powers_michigan.mp4,2566,,,,michigan,MICHIGAN,,,,,,,0.062,,5012.0,Average
ricky_powers_michigan.mp4,2570,,,,michigan,MICHIGAN,,,,,,,0.089,,5017.0,Average
ricky_powers_michigan.mp4,2573,,,,michigan,MICHIGAN,,,,,,,0.026,,5005.0,Average
ricky_powers_michigan.mp4,2575,,,,michigan,MICHIGAN,,,,,,,0.008,,5001.0,Average
ricky_powers_michigan.mp4,2578,,,,michigan,MICHIGAN,,,,,,,0.564,,5112.0,Average
ricky_powers_michigan.mp4,2582,,,,michigan,MICHIGAN,,,,,,,0.272,,5054.0,Average
ricky_powers_michigan.mp4,2593,,,,michigan,MICHIGAN,,,,,,,0.177,,5035.0,Average
ricky_powers_michigan.mp4,2594,,,,michigan,MICHIGAN,,,,,,,0.015,,5003.0,Average
ricky_powers_michigan.mp4,2602,,,,michigan,MICHIGAN,,,,,,,0.577,,5115.0,Average
ricky_powers_michigan.mp4,2609,,,,michigan,MICHIGAN,,,,,,,0.116,,5023.0,Average
ricky_powers_michigan.mp4,2610,,,,michigan,MICHIGAN,,,,,,,0.687,,5137.0,Average
ricky_powers_michigan.mp4,2613,,,,michigan,MICHIGAN,,,,,,,0.439,,5087.0,Average
ricky_powers_michigan.mp4,2614,,,,michigan,MICHIGAN,,,,,,,0.077,,5015.0,Average
ricky_powers_michigan.mp4,2621,,,,michigan,MICHIGAN,,,,,,,1.295,,5258.0,Average
ricky_powers_michigan.mp4,2627,,,,michigan,MICHIGAN,,,,,,,0.009,,5001.0,Average
ricky_powers_michigan.mp4,2628,,,,michigan,MICHIGAN,,,,,,,0.028,,5005.0,Average
ricky_powers_michigan.mp4,2638,,,,michigan,MICHIGAN,,,,,,,0.078,,5015.0,Average
ricky_powers_michigan.mp4,2639,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2640,,,,michigan,MICHIGAN,,,,,,,0.127,,5025.0,Average
ricky_powers_michigan.mp4,2641,,,,michigan,MICHIGAN,,,,,,,0.186,,5037.0,Average
ricky_powers_michigan.mp4,2642,,,,michigan,MICHIGAN,,,,,,,0.100,,5019.0,Average
ricky_powers_michigan.mp4,2644,,,,michigan,MICHIGAN,,,,,,,0.383,,5076.0,Average
ricky_powers_michigan.mp4,2653,,,,michigan,MICHIGAN,,,,,,,0.099,,5019.0,Average
ricky_powers_michigan.mp4,2656,,,,michigan,MICHIGAN,,,,,,,0.134,,5026.0,Average
ricky_powers_michigan.mp4,2661,,,,michigan,MICHIGAN,,,,,,,0.219,,5043.0,Average
ricky_powers_michigan.mp4,2665,,,,michigan,MICHIGAN,,,,,,,0.035,,5007.0,Average
ricky_powers_michigan.mp4,2666,,,,michigan,MICHIGAN,,,,,,,0.379,,5075.0,Average
ricky_powers_michigan.mp4,2667,,,,michigan,MICHIGAN,,,,,,,0.060,,5012.0,Average
ricky_powers_michigan.mp4,2675,,,,michigan,MICHIGAN,,,,,,,0.472,,5094.0,Average
ricky_powers_michigan.mp4,2678,,,,michigan,MICHIGAN,,,,,,,0.889,,5177.0,Average
ricky_powers_michigan.mp4,2683,,,,michigan,MICHIGAN,,,,,,,0.017,,5003.0,Average
ricky_powers_michigan.mp4,2685,,,,michigan,MICHIGAN,,,,,,,0.189,,5037.0,Average
ricky_powers_michigan.mp4,2691,,,,michigan,MICHIGAN,,,,,,,1.223,,5244.0,Average
ricky_powers_michigan.mp4,2699,,,,michigan,MICHIGAN,,,,,,,0.430,,5086.0,Average
ricky_powers_michigan.mp4,2701,,,,michigan,MICHIGAN,,,,,,,0.041,,5008.0,Average
ricky_powers_michigan.mp4,2702,,,,michigan,MICHIGAN,,,,,,,0.006,,5001.0,Average
ricky_powers_michigan.mp4,2709,,,,michigan,MICHIGAN,,,,,,,0.237,,5047.0,Average
ricky_powers_michigan.mp4,2710,,,,michigan,MICHIGAN,,,,,,,0.320,,5064.0,Average
ricky_powers_michigan.mp4,2712,,,,michigan,MICHIGAN,,,,,,,0.214,,5042.0,Average
ricky_powers_michigan.mp4,2720,,,,michigan,MICHIGAN,,,,,,,0.086,,5017.0,Average
ricky_powers_michigan.mp4,2722,,,,michigan,MICHIGAN,,,,,,,0.008,,5001.0,Average
ricky_powers_michigan.mp4,2727,,,,michigan,MICHIGAN,,,,,,,0.063,,5012.0,Average
ricky_powers_michigan.mp4,2730,,,,michigan,MICHIGAN,,,,,,,0.495,,5099.0,Average
ricky_powers_michigan.mp4,2731,,,,michigan,MICHIGAN,,,,,,,0.019,,5003.0,Average
ricky_powers_michigan.mp4,2734,,,,michigan,MICHIGAN,,,,,,,0.534,,5106.0,Average
ricky_powers_michigan.mp4,2737,,,,michigan,MICHIGAN,,,,,,,0.063,,5012.0,Average
ricky_powers_michigan.mp4,2742,,,,michigan,MICHIGAN,,,,,,,0.027,,5005.0,Average
ricky_powers_michigan.mp4,2746,,,,michigan,MICHIGAN,,,,,,,0.075,,5014.0,Average
ricky_powers_michigan.mp4,2748,,,,michigan,MICHIGAN,,,,,,,0.044,,5008.0,Average
ricky_powers_michigan.mp4,2749,,,,michigan,MICHIGAN,,,,,,,0.030,,5006.0,Average
ricky_powers_michigan.mp4,2756,,,,michigan,MICHIGAN,,,,,,,0.181,,5036.0,Average
ricky_powers_michigan.mp4,2759,,,,michigan,MICHIGAN,,,,,,,0.067,,5013.0,Average
ricky_powers_michigan.mp4,2766,,,,michigan,MICHIGAN,,,,,,,0.009,,5001.0,Average
ricky_powers_michigan.mp4,2768,,,,michigan,MICHIGAN,,,,,,,0.033,,5006.0,Average
ricky_powers_michigan.mp4,2771,,,,michigan,MICHIGAN,,,,,,,0.050,,5009.0,Average
ricky_powers_michigan.mp4,2772,,,,michigan,MICHIGAN,,,,,,,0.014,,5002.0,Average
ricky_powers_michigan.mp4,2773,,,,michigan,MICHIGAN,,,,,,,0.023,,5004.0,Average
ricky_powers_michigan.mp4,2774,,,,michigan,MICHIGAN,,,,,,,0.066,,5013.0,Average
ricky_powers_michigan.mp4,2776,,,,michigan,MICHIGAN,,,,,,,0.073,,5014.0,Average
ricky_powers_michigan.mp4,2778,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2780,,,,michigan,MICHIGAN,,,,,,,0.012,,5002.0,Average
ricky_powers_michigan.mp4,2781,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2783,,,,michigan,MICHIGAN,,,,,,,0.068,,5013.0,Average
ricky_powers_michigan.mp4,2784,,,,michigan,MICHIGAN,,,,,,,0.005,,5000.0,Average
ricky_powers_michigan.mp4,2792,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,2794,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2795,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2799,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2813,,,,michigan,MICHIGAN,,,,,,,0.083,,5016.0,Average
ricky_powers_michigan.mp4,2816,,,,michigan,MICHIGAN,,,,,,,0.178,,5035.0,Average
ricky_powers_michigan.mp4,2818,,,,michigan,MICHIGAN,,,,,,,0.255,,5051.0,Average
ricky_powers_michigan.mp4,2822,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2828,,,,michigan,MICHIGAN,,,,,,,0.195,,5039.0,Average
ricky_powers_michigan.mp4,2829,,,,michigan,MICHIGAN,,,,,,,0.009,,5001.0,Average
ricky_powers_michigan.mp4,2831,,,,michigan,MICHIGAN,,,,,,,0.087,,5017.0,Average
ricky_powers_michigan.mp4,2833,,,,michigan,MICHIGAN,,,,,,,0.012,,5002.0,Average
ricky_powers_michigan.mp4,2834,,,,michigan,MICHIGAN,,,,,,,0.011,,5002.0,Average
ricky_powers_michigan.mp4,2835,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2839,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2840,,,,michigan,MICHIGAN,,,,,,,0.034,,5006.0,Average
ricky_powers_michigan.mp4,2842,,,,michigan,MICHIGAN,,,,,,,0.094,,5018.0,Average
ricky_powers_michigan.mp4,2844,,,,michigan,MICHIGAN,,,,,,,0.012,,5002.0,Average
ricky_powers_michigan.mp4,2852,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2853,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2858,,,,michigan,MICHIGAN,,,,,,,0.238,,5047.0,Average
ricky_powers_michigan.mp4,2859,,,,michigan,MICHIGAN,,,,,,,0.348,,5069.0,Average
ricky_powers_michigan.mp4,2864,,,,michigan,MICHIGAN,,,,,,,0.010,,5002.0,Average
ricky_powers_michigan.mp4,2866,,,,michigan,MICHIGAN,,,,,,,0.049,,5009.0,Average
ricky_powers_michigan.mp4,2867,,,,michigan,MICHIGAN,,,,,,,0.028,,5005.0,Average
ricky_powers_michigan.mp4,2868,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2869,,,,michigan,MICHIGAN,,,,,,,0.438,,5087.0,Average
ricky_powers_michigan.mp4,2870,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2871,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2872,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2874,,,,michigan,MICHIGAN,,,,,,,1.201,,5240.0,Average
ricky_powers_michigan.mp4,2878,,,,michigan,MICHIGAN,,,,,,,0.083,,5016.0,Average
ricky_powers_michigan.mp4,2879,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,2880,,,,michigan,MICHIGAN,,,,,,,0.077,,5015.0,Average
ricky_powers_michigan.mp4,2883,,,,michigan,MICHIGAN,,,,,,,0.013,,5002.0,Average
ricky_powers_michigan.mp4,2887,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2888,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2891,,,,michigan,MICHIGAN,,,,,,,0.038,,5007.0,Average
ricky_powers_michigan.mp4,2890,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2893,,,,michigan,MICHIGAN,,,,,,,0.067,,5013.0,Average
ricky_powers_michigan.mp4,2895,,,,michigan,MICHIGAN,,,,,,,1.140,,5228.0,Average
ricky_powers_michigan.mp4,2898,,,,michigan,MICHIGAN,,,,,,,0.014,,5002.0,Average
ricky_powers_michigan.mp4,2904,,,,michigan,MICHIGAN,,,,,,,0.074,,5014.0,Average
ricky_powers_michigan.mp4,2905,,,,michigan,MICHIGAN,,,,,,,0.881,,5176.0,Average
ricky_powers_michigan.mp4,2907,,,,michigan,MICHIGAN,,,,,,,0.411,,5082.0,Average
ricky_powers_michigan.mp4,2909,,,,michigan,MICHIGAN,,,,,,,0.468,,5093.0,Average
ricky_powers_michigan.mp4,2910,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2911,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2919,,,,michigan,MICHIGAN,,,,,,,0.443,,5088.0,Average
ricky_powers_michigan.mp4,2921,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,2922,,,,michigan,MICHIGAN,,,,,,,0.075,,5014.0,Average
ricky_powers_michigan.mp4,2923,,,,michigan,MICHIGAN,,,,,,,0.013,,5002.0,Average
ricky_powers_michigan.mp4,2924,,,,michigan,MICHIGAN,,,,,,,0.069,,5013.0,Average
ricky_powers_michigan.mp4,2927,,,,michigan,MICHIGAN,,,,,,,0.141,,5028.0,Average
ricky_powers_michigan.mp4,2929,,,,michigan,MICHIGAN,,,,,,,0.018,,5003.0,Average
ricky_powers_michigan.mp4,2933,,,,michigan,MICHIGAN,,,,,,,0.083,,5016.0,Average
ricky_powers_michigan.mp4,2936,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2938,,,,michigan,MICHIGAN,,,,,,,0.032,,5006.0,Average
ricky_powers_michigan.mp4,2939,,,,michigan,MICHIGAN,,,,,,,0.374,,5074.0,Average
ricky_powers_michigan.mp4,2940,,,,michigan,MICHIGAN,,,,,,,0.150,,5030.0,Average
ricky_powers_michigan.mp4,2945,,,,michigan,MICHIGAN,,,,,,,0.002,,5000.0,Average
ricky_powers_michigan.mp4,2948,,,,michigan,MICHIGAN,,,,,,,0.182,,5036.0,Average
ricky_powers_michigan.mp4,2955,,,,michigan,MICHIGAN,,,,,,,0.230,,5045.0,Average
ricky_powers_michigan.mp4,2956,,,,michigan,MICHIGAN,,,,,,,0.742,,5148.0,Average
ricky_powers_michigan.mp4,2958,,,,michigan,MICHIGAN,,,,,,,0.108,,5021.0,Average
ricky_powers_michigan.mp4,2960,,,,michigan,MICHIGAN,,,,,,,0.925,,5185.0,Average
ricky_powers_michigan.mp4,2964,,,,michigan,MICHIGAN,,,,,,,0.046,,5009.0,Average
ricky_powers_michigan.mp4,2965,,,,michigan,MICHIGAN,,,,,,,0.036,,5007.0,Average
ricky_powers_michigan.mp4,2966,,,,michigan,MICHIGAN,,,,,,,0.043,,5008.0,Average
ricky_powers_michigan.mp4,2971,,,,michigan,MICHIGAN,,,,,,,0.057,,5011.0,Average
ricky_powers_michigan.mp4,2972,,,,michigan,MICHIGAN,,,,,,,0.655,,5130.0,Average
ricky_powers_michigan.mp4,2975,,,,michigan,MICHIGAN,,,,,,,0.082,,5016.0,Average
ricky_powers_michigan.mp4,2977,,,,michigan,MICHIGAN,,,,,,,0.003,,5000.0,Average
ricky_powers_michigan.mp4,2980,,,,michigan,MICHIGAN,,,,,,,0.157,,5031.0,Average
ricky_powers_michigan.mp4,2982,,,,michigan,MICHIGAN,,,,,,,0.060,,5012.0,Average
ricky_powers_michigan.mp4,2983,,,,michigan,MICHIGAN,,,,,,,0.089,,5017.0,Average
ricky_powers_michigan.mp4,2984,,,,michigan,MICHIGAN,,,,,,,0.467,,5093.0,Average
ricky_powers_michigan.mp4,2986,,,,michigan,MICHIGAN,,,,,,,0.418,,5083.0,Average
ricky_powers_michigan.mp4,2987,,,,michigan,MICHIGAN,,,,,,,0.090,,5018.0,Average
ricky_powers_michigan.mp4,2988,,,,michigan,MICHIGAN,,,,,,,0.828,,5165.0,Average
ricky_powers_michigan.mp4,2989,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,2993,,,,michigan,MICHIGAN,,,,,,,0.168,,5033.0,Average
ricky_powers_michigan.mp4,2994,,,,michigan,MICHIGAN,,,,,,,0.059,,5011.0,Average
ricky_powers_michigan.mp4,2998,,,,michigan,MICHIGAN,,,,,,,0.082,,5016.0,Average
ricky_powers_michigan.mp4,3002,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3007,,,,michigan,MICHIGAN,,,,,,,1.628,,5325.0,Average
ricky_powers_michigan.mp4,3011,,,,michigan,MICHIGAN,,,,,,,0.229,,5045.0,Average
ricky_powers_michigan.mp4,3012,,,,michigan,MICHIGAN,,,,,,,0.491,,5098.0,Average
ricky_powers_michigan.mp4,3013,,,,michigan,MICHIGAN,,,,,,,0.499,,5099.0,Average
ricky_powers_michigan.mp4,3018,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3019,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3020,,,,michigan,MICHIGAN,,,,,,,0.095,,5019.0,Average
ricky_powers_michigan.mp4,3024,,,,michigan,MICHIGAN,,,,,,,0.454,,5090.0,Average
ricky_powers_michigan.mp4,3025,,,,michigan,MICHIGAN,,,,,,,0.679,,5135.0,Average
ricky_powers_michigan.mp4,3029,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,3030,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3033,,,,michigan,MICHIGAN,,,,,,,0.786,,5157.0,Average
ricky_powers_michigan.mp4,3036,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3046,,,,michigan,MICHIGAN,,,,,,,0.000,,5000.0,Average
ricky_powers_michigan.mp4,3047,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3049,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3050,,,,michigan,MICHIGAN,,,,,,,0.083,,5016.0,Average
ricky_powers_michigan.mp4,3052,,,,michigan,MICHIGAN,,,,,,,0.000,,5000.0,Average
ricky_powers_michigan.mp4,3053,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3054,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3055,,,,michigan,MICHIGAN,,,,,,,0.040,,5007.0,Average
ricky_powers_michigan.mp4,3056,,,,michigan,MICHIGAN,,,,,,,0.175,,5035.0,Average
ricky_powers_michigan.mp4,3057,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3058,,,,michigan,MICHIGAN,,,,,,,0.030,,5006.0,Average
ricky_powers_michigan.mp4,3059,,,,michigan,MICHIGAN,,,,,,,0.026,,5005.0,Average
ricky_powers_michigan.mp4,3060,,,,michigan,MICHIGAN,,,,,,,0.074,,5014.0,Average
ricky_powers_michigan.mp4,3061,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3062,,,,michigan,MICHIGAN,,,,,,,0.030,,5005.0,Average
ricky_powers_michigan.mp4,3063,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3064,,,,michigan,MICHIGAN,,,,,,,0.119,,5023.0,Average
ricky_powers_michigan.mp4,3065,,,,michigan,MICHIGAN,,,,,,,0.074,,5014.0,Average
ricky_powers_michigan.mp4,3066,,,,michigan,MICHIGAN,,,,,,,0.065,,5013.0,Average
ricky_powers_michigan.mp4,3067,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3068,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3069,,,,michigan,MICHIGAN,,,,,,,0.027,,5005.0,Average
ricky_powers_michigan.mp4,3070,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3071,,,,michigan,MICHIGAN,,,,,,,0.245,,5048.0,Average
ricky_powers_michigan.mp4,3072,,,,michigan,MICHIGAN,,,,,,,0.148,,5029.0,Average
ricky_powers_michigan.mp4,3073,,,,michigan,MICHIGAN,,,,,,,0.255,,5051.0,Average
ricky_powers_michigan.mp4,3074,,,,michigan,MICHIGAN,,,,,,,0.016,,5003.0,Average
ricky_powers_michigan.mp4,3075,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3076,,,,michigan,MICHIGAN,,,,,,,0.141,,5028.0,Average
ricky_powers_michigan.mp4,3077,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3079,,,,michigan,MICHIGAN,,,,,,,0.024,,5004.0,Average
ricky_powers_michigan.mp4,3083,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3086,,,,michigan,MICHIGAN,,,,,,,0.030,,5005.0,Average
ricky_powers_michigan.mp4,3088,,,,michigan,MICHIGAN,,,,,,,0.219,,5043.0,Average
ricky_powers_michigan.mp4,3089,,,,michigan,MICHIGAN,,,,,,,0.021,,5004.0,Average
ricky_powers_michigan.mp4,3096,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3097,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
ricky_powers_michigan.mp4,3098,,,,michigan,MICHIGAN,,,,,,,,,5000.0,Average
